SLAB气,SLAB辨捞,SLAB吝樊,SLAB弥檬历厘困摹,楷林备盒,窜困郴鉴辑,乞闭TS,傈窜_沥沥LT,己盒AS,己盒C,己盒B,己盒CA,己盒CU,己盒CR,己盒MO,己盒MN,己盒N,己盒P,己盒S,己盒TOTALAL,己盒SOLAL,己盒V,沥沥_厘涝LT,傈历厘困摹内靛,惯瘤具靛器牢飘,胶墨俏咯何,前疙,岿备盒,沥沥_拘楷累诀瘤矫LT,厘涝柯档,HCR角利备盒
1370,11640,31.18,2GC,2楷林,3.0,489.0,0.0,0.004,0.0758,2,1,0.012,0.01,0.0,1.283,41.0,0.0063,0.0017,0.021,0.021,0.001,11.3,5GG,4C,0,PO,6,2.3,420,0
1110,11050,23.98,2GA,2楷林,123.0,339.0,0.0,0.005,0.0393,0,0,0.019,0.02,0.0,0.195,17.0,0.0072,0.0037,0.025,0.024,0.0,7.7,5GG,5A,0,CR,5,-4.2,639,0
1040,9880,20.09,2GA,2楷林,33.0,331.0,0.0,0.005,0.0387,0,0,0.021,0.02,0.0,0.19,19.0,0.0088,0.0043,0.024,0.022,0.0,12.2,5GG,5A,0,HR,8,5.7,512,0
1570,10390,31.89,2GD,2楷林,62.0,325.0,0.0,0.007,0.0359,0,0,0.02,0.02,0.0,0.197,23.0,0.0089,0.003,0.03,0.029,0.0,15.4,2GB,4C,0,HR,10,-0.1,385,0
960,9830,18.45,2GA,2楷林,32.0,328.0,0.0,0.006,0.0403,0,0,0.02,0.01,0.0,0.2,20.0,0.0068,0.0035,0.025,0.023,0.0,16.1,5GG,5A,0,FH,11,6.1,186,1
1270,9290,23.07,2GC,2楷林,11.0,425.0,0.0,0.006,0.1165,0,0,0.01,0.02,0.0,0.457,36.0,0.0093,0.0034,0.024,0.022,0.0,8.3,5GG,4C,0,HR,1,-6.5,557,0
1510,7590,21.65,2GC,2楷林,5.0,250.0,5.3,0.004,0.0014,0,0,0.011,0.02,0.0,0.065,15.0,0.0062,0.0033,0.03,0.028,0.004,6.8,3GB,4C,1,HR,8,3.3,345,0
1310,11810,30.25,3GC,2楷林,25.0,479.0,0.0,0.004,0.1559,0,2,0.014,0.02,0.0,0.819,27.0,0.0083,0.0021,0.027,0.024,0.001,6.8,3GB,4C,0,GI,5,-9.6,632,0
1020,9660,19.26,2GC,2楷林,78.0,453.0,0.0,0.005,0.1475,0,0,0.014,0.02,0.0,0.502,32.0,0.0103,0.0021,0.028,0.026,0.0,13.9,5GG,4C,0,HR,11,0.4,427,0
1020,8930,17.81,2GC,2楷林,32.0,341.0,0.0,0.004,0.0355,0,0,0.025,0.02,0.0,0.183,18.0,0.0085,0.003,0.021,0.019,0.0,8.2,5GG,4C,0,PO,6,0.2,499,0
1520,9600,27.84,2GA,2楷林,45.0,289.0,8.8,0.006,0.0022,0,1,0.016,0.02,0.0,0.136,26.0,0.0097,0.0031,0.022,0.021,0.001,14.9,3GB,5A,1,HR,2,2.2,332,0
1340,11500,30.13,2GA,2楷林,33.0,334.0,0.0,0.006,0.034,0,0,0.012,0.01,0.0,0.193,23.0,0.0093,0.0026,0.023,0.022,0.0,12.7,5GG,5A,0,HGI,2,0.8,453,0
1240,11620,28.17,2GD,2楷林,74.0,459.0,0.0,0.005,0.004,11,1,0.099,0.02,0.06,0.56,23.0,0.0812,0.0098,0.053,0.052,0.002,6.3,3GB,4C,0,GA,5,1.5,396,0
1390,11020,29.95,2GA,2楷林,37.0,324.0,8.7,0.006,0.0366,0,0,0.023,0.02,0.0,0.192,18.0,0.0081,0.0036,0.02,0.02,0.0,10.3,5GG,5A,1,HR,2,3.8,503,0
1070,11070,23.16,2GD,2楷林,85.0,300.0,0.0,0.005,0.0018,0,1,0.098,0.02,0.0,0.141,14.0,0.0198,0.0086,0.033,0.032,0.0,4.8,5GG,4C,0,FH,6,-2.7,695,0
1220,8210,19.58,2GA,2楷林,45.0,345.0,0.0,0.004,0.0381,0,0,0.024,0.02,0.0,0.189,25.0,0.0096,0.0028,0.031,0.029,0.0,6.6,5GG,5A,0,HR,8,1.2,671,0
1260,9410,23.18,2GA,2楷林,59.0,335.0,0.0,0.004,0.0421,0,0,0.021,0.03,0.0,0.191,23.0,0.0092,0.0034,0.026,0.026,0.0,2.8,3GB,5A,0,HR,9,-7.2,771,0
1390,11670,31.71,2GA,2楷林,38.0,353.0,0.0,0.006,0.0384,13,0,0.018,0.02,0.0,0.198,16.0,0.0068,0.0034,0.022,0.022,0.0,9.2,5GG,5A,0,CR,1,-0.3,493,0
1260,9370,23.08,2GD,2楷林,59.0,340.0,0.0,0.004,0.0363,0,0,0.023,0.02,0.0,0.197,22.0,0.0079,0.0034,0.034,0.032,0.0,8.0,3GB,4C,0,PO,9,-0.5,498,0
1430,11670,32.63,2GD,2楷林,29.0,272.0,0.0,0.005,0.0016,0,0,0.013,0.02,0.0,0.097,14.0,0.0107,0.0031,0.034,0.033,0.001,5.8,5GG,4C,0,GI,8,-1.7,703,0
1320,8430,21.75,2GA,2楷林,29.0,298.0,0.0,0.005,0.0176,0,0,0.02,0.02,0.0,0.187,16.0,0.0079,0.0037,0.025,0.024,0.0,8.0,3GB,5A,0,HR,12,-4.6,583,0
1370,10400,27.85,2GB,2楷林,24.0,444.0,0.0,0.005,0.0588,0,0,0.01,0.02,0.0,0.798,28.0,0.0088,0.0023,0.026,0.024,0.0,15.6,5GG,5A,0,PO,12,-2.3,345,0
1570,11400,34.99,3GC,2楷林,56.0,330.0,0.0,0.004,0.0344,0,0,0.019,0.05,0.0,0.191,32.0,0.011,0.0033,0.035,0.033,0.0,10.5,3GB,4C,0,HR,8,-4.0,496,0
1020,10800,21.54,2GA,2楷林,105.0,341.0,0.0,0.006,0.0422,0,0,0.023,0.03,0.0,0.306,27.0,0.009,0.0034,0.025,0.023,0.0,6.0,5GG,5A,0,HR,10,-1.7,520,0
1240,11620,28.17,2GA,2楷林,52.0,341.0,0.0,0.006,0.0413,0,0,0.008,0.02,0.0,0.206,16.0,0.0112,0.0032,0.017,0.017,0.0,11.7,5GG,5A,0,HGI,4,-0.2,506,0
1240,6970,16.56,2GA,2楷林,46.0,334.0,0.0,0.006,0.0416,0,0,0.023,0.01,0.0,0.151,18.0,0.0063,0.0031,0.017,0.016,0.0,5.8,5GG,5A,0,PO,1,-2.9,419,0
1570,8600,26.4,2GC,2楷林,43.0,328.0,0.0,0.005,0.0346,0,0,0.013,0.02,0.0,0.186,18.0,0.0132,0.0037,0.02,0.019,0.0,2.8,3GB,4C,0,HR,12,-2.2,553,0
1350,8780,23.17,2GA,2楷林,29.0,332.0,0.0,0.006,0.0391,0,0,0.015,0.02,0.0,0.195,29.0,0.0078,0.0039,0.029,0.027,0.0,5.5,5GG,5A,0,HR,12,-6.6,537,0
1420,8360,23.21,2GA,2楷林,23.0,316.0,0.0,0.006,0.0214,11,0,0.016,0.02,0.0,0.156,18.0,0.0077,0.0036,0.032,0.029,0.0,4.0,3GB,5A,0,HR,12,-1.3,684,0
950,10330,19.19,2GA,2楷林,73.0,375.0,1.3,0.004,0.0418,19,2,0.021,0.02,0.0,0.189,17.0,0.0102,0.004,0.018,0.016,0.0,4.8,5GG,5A,1,HR,6,0.4,629,0
1380,11550,31.16,2GA,2楷林,38.0,266.0,0.0,0.004,0.0014,0,0,0.014,0.02,0.0,0.092,10.0,0.0087,0.0029,0.028,0.027,0.001,13.5,5GG,5A,0,CR,9,1.9,314,0
1190,11610,26.56,2GA,2楷林,42.0,294.0,0.0,0.006,0.0297,0,1,0.02,0.02,0.0,0.281,20.0,0.0198,0.0039,0.023,0.021,0.001,12.2,3GB,5A,0,FH,2,1.1,270,1
1250,11130,27.2,3GC,2楷林,42.0,339.0,0.0,0.004,0.0315,11,0,0.025,0.02,0.0,0.189,19.0,0.0069,0.0049,0.022,0.021,0.0,3.0,3GB,4C,0,CR,8,-1.3,631,0
940,9360,17.2,2GC,2楷林,72.0,399.0,0.0,0.006,0.0695,0,0,0.01,0.02,0.0,0.508,32.0,0.0107,0.0033,0.044,0.04,0.0,14.5,5GG,4C,0,BP,4,1.7,314,0
1290,8760,22.09,2GB,2楷林,84.0,438.0,0.0,0.005,0.1234,0,0,0.026,0.02,0.0,0.41,30.0,0.0099,0.0034,0.024,0.024,0.0,12.0,5GG,5A,0,HGI,12,-2.1,370,0
1320,9760,25.19,2GC,2楷林,35.0,328.0,0.0,0.007,0.0363,0,0,0.01,0.02,0.0,0.2,18.0,0.0073,0.0026,0.028,0.026,0.0,12.4,5GG,4C,0,HR,11,-2.0,386,0
1270,11730,29.12,2GA,2楷林,76.0,272.0,0.0,0.005,0.0022,0,0,0.02,0.02,0.0,0.092,17.0,0.0096,0.0039,0.03,0.028,0.001,8.5,5GG,5A,0,GI,6,2.9,486,0
1130,11800,26.07,2GC,2楷林,21.0,326.0,0.0,0.006,0.0389,0,0,0.012,0.01,0.0,0.2,22.0,0.0083,0.0027,0.02,0.019,0.0,7.2,5GG,4C,0,CR,8,-1.2,532,0
1360,8690,23.1,2GA,2楷林,78.0,344.0,0.0,0.005,0.0413,0,0,0.016,0.03,0.0,0.176,18.0,0.0124,0.0037,0.025,0.024,0.0,7.9,3GB,5A,0,HR,3,-6.6,553,0
1150,11110,24.44,2GA,2楷林,94.0,332.0,0.0,0.004,0.0329,0,1,0.021,0.02,0.0,0.192,31.0,0.011,0.0032,0.027,0.025,0.001,6.0,5GG,5A,0,HGI,8,-1.9,660,0
1410,9390,25.47,2GC,2楷林,6.0,271.0,15.0,0.007,0.0022,0,0,0.009,0.02,0.0,0.095,17.0,0.0088,0.0035,0.023,0.022,0.001,2.8,3GB,4C,1,FH,11,-5.4,333,0
1210,11160,26.4,2GD,2楷林,104.0,254.0,0.0,0.006,0.002,0,0,0.015,0.02,0.0,0.068,20.0,0.0061,0.0025,0.028,0.027,0.002,8.1,5GG,4C,0,CR,10,-7.5,246,1
1320,11350,29.29,2GC,2楷林,20.0,338.0,0.0,0.006,0.0385,0,0,0.022,0.03,0.0,0.199,14.0,0.009,0.0036,0.023,0.023,0.0,17.5,5GG,4C,0,HGI,3,5.3,304,0
1200,9720,22.8,3GC,2楷林,41.0,417.0,0.0,0.004,0.1132,0,0,0.014,0.02,0.0,0.29,25.0,0.0115,0.0027,0.029,0.027,0.0,2.4,3GB,4C,0,HGI,7,-2.8,765,0
1350,10380,27.4,3GC,2楷林,12.0,264.0,0.0,0.004,0.0015,0,0,0.008,0.01,0.0,0.093,8.0,0.0091,0.0026,0.033,0.031,0.001,8.0,3GB,4C,0,CR,4,-2.0,583,0
910,10960,19.5,2GC,2楷林,63.0,322.0,0.0,0.004,0.0393,0,1,0.024,0.02,0.0,0.188,22.0,0.0117,0.0029,0.027,0.026,0.001,4.9,3GB,4C,0,BP,8,0.7,577,0
1310,10450,26.76,2GA,2楷林,82.0,513.0,0.0,0.004,0.162,0,0,0.018,0.02,0.0,0.599,30.0,0.0128,0.0025,0.04,0.039,0.001,15.4,5GG,5A,0,PosMAC,9,4.6,408,0
1160,11490,25.64,2GC,2楷林,37.0,314.0,14.8,0.006,0.0013,5,0,0.051,0.02,0.0,0.202,20.0,0.0452,0.0086,0.041,0.039,0.001,3.7,3GB,4C,1,GA,10,-2.4,241,1
1210,8170,19.33,2GC,2楷林,67.0,524.0,0.0,0.006,0.1227,0,1,0.012,0.02,0.0,1.176,41.0,0.0145,0.0021,0.025,0.024,0.001,12.7,5GG,4C,0,HGI,10,4.4,581,0
1360,7730,20.17,2GA,2楷林,10.0,361.0,0.0,0.004,0.0382,18,0,0.007,0.01,0.0,0.157,21.0,0.0115,0.0025,0.018,0.018,0.0,10.5,3GB,5A,0,HR,2,-0.1,430,0
1500,9700,28.45,3GB,2楷林,23.0,339.0,0.0,0.006,0.0366,0,0,0.019,0.02,0.0,0.192,34.0,0.0075,0.0044,0.028,0.025,0.0,11.9,3GB,5A,0,PO,1,1.5,360,0
1060,9680,20.06,2GB,2楷林,88.0,467.0,0.0,0.005,0.1659,0,1,0.013,0.02,0.0,0.481,27.0,0.0112,0.003,0.023,0.022,0.001,3.2,5GG,5A,0,HR,5,-7.2,684,0
1570,11400,34.43,2GA,2楷林,9.0,304.0,8.6,0.006,0.0016,0,0,0.022,0.06,0.02,0.143,17.0,0.048,0.0041,0.022,0.021,0.0,10.0,3GB,5A,1,GI,2,1.1,265,1
1400,9620,26.05,2GB,2楷林,12.0,444.0,0.0,0.004,0.0549,0,0,0.012,0.02,0.0,0.79,31.0,0.0095,0.0026,0.032,0.031,0.001,4.2,3GB,5A,0,PO,7,-0.6,684,0
1100,9330,20.06,2GA,2楷林,72.0,360.0,0.0,0.006,0.0429,11,2,0.008,0.01,0.0,0.266,21.0,0.0065,0.003,0.033,0.031,0.0,13.8,3GB,5A,0,HR,1,4.0,399,0
1060,11520,23.87,2GA,2楷林,24.0,351.0,0.0,0.004,0.0569,0,0,0.028,0.02,0.0,0.335,28.0,0.0083,0.0028,0.041,0.041,0.0,10.9,3F1,5A,0,CR,2,2.9,361,0
1030,9660,19.45,2GA,2楷林,88.0,337.0,0.0,0.005,0.0475,0,0,0.009,0.02,0.0,0.195,22.0,0.0094,0.0027,0.018,0.016,0.0,18.1,5GG,5A,0,FH,3,7.4,367,0
1280,9190,23.0,2GA,2楷林,49.0,341.0,0.0,0.006,0.0395,0,0,0.015,0.01,0.0,0.202,30.0,0.0073,0.0025,0.028,0.027,0.0,7.5,5GG,5A,0,HGI,2,0.5,593,0
1190,10130,23.57,2GA,2楷林,32.0,327.0,0.0,0.007,0.0351,0,1,0.008,0.01,0.0,0.203,19.0,0.0055,0.0032,0.026,0.024,0.0,15.2,5GG,5A,0,HR,11,7.5,312,0
1200,10240,24.02,2GB,2楷林,91.0,450.0,0.0,0.004,0.1486,0,0,0.013,0.02,0.0,0.488,28.0,0.0096,0.0026,0.021,0.02,0.0,15.2,5GG,5A,0,HR,8,4.4,487,0
1380,11840,31.94,2GC,2楷林,22.0,275.0,0.0,0.004,0.0023,0,0,0.014,0.02,0.0,0.092,25.0,0.0098,0.0031,0.032,0.03,0.002,18.5,5GG,4C,0,CR,6,11.3,264,1
1080,5810,12.27,2GB,2楷林,75.0,423.0,0.0,0.006,0.1033,0,0,0.016,0.02,0.0,0.459,28.0,0.0092,0.0029,0.023,0.022,0.0,4.3,3GB,5A,0,HGI,12,-5.7,613,0
1130,6790,15.0,2GC,2楷林,42.0,524.0,0.0,0.005,0.1252,0,0,0.02,0.02,0.0,0.869,36.0,0.0095,0.002,0.021,0.02,0.0,10.9,5GG,4C,0,HGI,2,-4.2,506,0
950,9090,16.88,3GC,2楷林,65.0,342.0,0.0,0.005,0.038,0,0,0.009,0.02,0.0,0.202,21.0,0.0093,0.0031,0.028,0.026,0.0,4.7,3GB,4C,0,HR,10,-6.8,513,0
1410,11790,32.5,2GB,2楷林,13.0,501.0,0.0,0.005,0.2064,0,0,0.018,0.02,0.0,0.37,23.0,0.0097,0.0033,0.029,0.028,0.0,14.8,3GB,5A,1,HR,12,2.5,361,0
1160,11550,25.85,2GA,2楷林,1.0,304.0,0.0,0.004,0.0204,0,1,0.01,0.02,0.0,0.193,15.0,0.01,0.0037,0.03,0.028,0.0,11.1,3GB,5A,0,CR,7,1.8,470,0
1570,9940,30.51,3GC,2楷林,3.0,333.0,0.0,0.004,0.0416,0,0,0.007,0.01,0.0,0.189,17.0,0.0121,0.0049,0.029,0.028,0.0,7.3,3GB,4C,0,HR,6,-6.8,522,0
1490,11760,34.03,2GA,2楷林,27.0,273.0,0.0,0.005,0.0019,0,3,0.01,0.02,0.0,0.09,13.0,0.0104,0.0034,0.03,0.029,0.001,5.1,3GB,5A,0,CR,7,-0.4,663,0
1150,7420,16.68,2GB,2楷林,38.0,513.0,0.0,0.007,0.1149,0,0,0.017,0.01,0.0,1.194,37.0,0.007,0.0029,0.023,0.022,0.001,4.3,3GB,5A,0,HGI,12,-3.3,676,0
1290,8950,22.57,2GA,2楷林,35.0,326.0,0.0,0.005,0.0378,0,0,0.01,0.02,0.0,0.197,21.0,0.0091,0.0047,0.024,0.022,0.0,18.5,5GG,5A,0,HR,11,2.5,367,0
1260,9380,23.11,2GA,2楷林,78.0,324.0,0.0,0.004,0.0317,0,0,0.01,0.02,0.0,0.196,13.0,0.011,0.0029,0.02,0.019,0.0,6.2,5GG,5A,0,HR,5,0.2,725,0
1200,11520,26.69,2GC,2楷林,57.0,527.0,0.0,0.006,0.0779,2,0,0.022,0.02,0.0,0.909,38.0,0.0198,0.0024,0.03,0.029,0.001,7.5,3GB,4C,0,HR,1,-0.3,592,0
1190,9060,21.08,2GB,2楷林,52.0,424.0,0.0,0.004,0.1214,0,1,0.011,0.02,0.0,0.301,24.0,0.0134,0.0034,0.025,0.022,0.001,14.0,5GG,5A,0,HGI,9,2.7,580,0
1280,11820,29.58,2GC,2楷林,25.0,266.0,0.0,0.004,0.002,0,0,0.01,0.02,0.0,0.06,12.0,0.0088,0.0038,0.038,0.036,0.002,4.7,5GG,4C,0,GI,5,-0.4,578,0
990,10070,19.49,2GA,2楷林,29.0,333.0,0.0,0.005,0.0404,0,0,0.012,0.02,0.0,0.18,19.0,0.0083,0.0032,0.017,0.017,0.0,2.4,5GG,5A,0,FH,5,-9.8,737,0
1290,8960,22.6,2GA,2楷林,50.0,332.0,0.0,0.006,0.039,0,5,0.019,0.02,0.0,0.192,30.0,0.0113,0.0034,0.028,0.026,0.0,10.9,5GG,5A,0,HR,10,-2.4,621,0
1570,9320,27.92,2GA,2楷林,4.0,261.0,11.1,0.004,0.002,0,0,0.013,0.02,0.0,0.074,17.0,0.0066,0.0031,0.028,0.027,0.003,5.9,3GB,5A,1,HR,9,-8.5,292,1
1190,8690,20.22,3GC,2楷林,6.0,329.0,0.0,0.005,0.0334,0,4,0.019,0.02,0.0,0.177,29.0,0.009,0.0043,0.027,0.026,0.0,11.2,3GB,4C,0,HR,2,4.0,482,0
1570,9910,30.42,2GA,2楷林,9.0,324.0,0.0,0.004,0.0332,0,0,0.022,0.02,0.0,0.184,22.0,0.0059,0.0036,0.025,0.023,0.0,5.1,3F1,5A,0,HR,7,-0.5,620,0
1300,9090,23.1,2GA,2楷林,24.0,333.0,0.0,0.005,0.0398,0,1,0.026,0.02,0.0,0.2,18.0,0.0098,0.0048,0.024,0.023,0.0,6.2,5GG,5A,0,HR,8,-2.1,725,0
1050,11630,23.87,2GB,2楷林,59.0,353.0,0.0,0.005,0.0574,0,0,0.015,0.02,0.0,0.334,35.0,0.0079,0.0034,0.03,0.029,0.001,15.5,5GG,5A,0,CR,5,9.0,341,0
1250,9090,22.21,3GC,2楷林,64.0,327.0,0.0,0.006,0.0347,0,0,0.009,0.01,0.0,0.18,16.0,0.0083,0.0027,0.022,0.022,0.0,9.2,3GB,4C,0,HR,2,-2.3,553,0
1200,11810,27.71,2GB,2楷林,14.0,517.0,0.0,0.004,0.0761,2,0,0.029,0.02,0.0,0.883,29.0,0.0168,0.0026,0.024,0.022,0.001,6.3,3GB,5A,0,HR,7,5.0,607,0
1300,9090,23.1,2GA,2楷林,55.0,325.0,0.0,0.004,0.0329,0,0,0.016,0.02,0.0,0.186,14.0,0.0099,0.0029,0.023,0.022,0.0,10.2,5GG,5A,0,HR,5,-4.7,512,0
1080,9780,20.65,2GA,2楷林,67.0,326.0,0.0,0.007,0.0397,0,1,0.015,0.02,0.0,0.237,12.0,0.0102,0.004,0.025,0.023,0.0,11.2,5GG,5A,0,GI,1,0.6,375,0
1080,10490,22.15,2GC,2楷林,92.0,332.0,0.0,0.007,0.0402,0,0,0.01,0.02,0.0,0.189,22.0,0.0086,0.0029,0.026,0.025,0.0,4.9,5GG,4C,0,HR,1,-7.9,512,0
1290,11790,29.73,2GA,2楷林,73.0,338.0,0.0,0.005,0.0396,0,0,0.013,0.02,0.0,0.197,21.0,0.0087,0.003,0.02,0.019,0.0,9.4,5GG,5A,0,HGI,2,-0.5,456,0
1290,9190,23.18,2GB,2楷林,20.0,329.0,0.0,0.007,0.0379,0,1,0.02,0.02,0.0,0.199,27.0,0.0106,0.0038,0.022,0.019,0.001,15.4,5GG,5A,0,HR,1,7.7,405,0
980,11310,21.32,2GA,2楷林,44.0,313.0,14.3,0.006,0.0015,6,1,0.059,0.02,0.0,0.2,18.0,0.0483,0.0086,0.038,0.036,0.001,6.0,5GG,5A,1,GI,10,-6.6,182,1
1250,7290,17.81,2GB,2楷林,62.0,340.0,0.0,0.005,0.0441,0,0,0.025,0.02,0.0,0.189,20.0,0.0112,0.0039,0.027,0.026,0.0,8.0,5GG,5A,0,HR,8,-2.0,570,0
1380,11870,32.02,3GC,2楷林,8.0,454.0,0.0,0.004,0.0042,9,1,0.099,0.02,0.06,0.572,13.0,0.0804,0.0094,0.053,0.052,0.002,4.7,3GB,4C,0,CR,9,1.6,676,0
1100,8870,19.07,2GB,2楷林,60.0,329.0,0.0,0.006,0.0351,0,0,0.01,0.02,0.0,0.191,16.0,0.0113,0.0038,0.022,0.021,0.0,10.7,3GB,5A,0,HR,1,-2.2,540,0
980,9960,19.08,2GA,2楷林,62.0,326.0,0.0,0.005,0.0342,0,0,0.01,0.02,0.0,0.18,25.0,0.0072,0.0031,0.024,0.021,0.0,7.3,5GG,5A,0,HR,5,-4.1,408,0
1260,8130,20.03,2GA,2楷林,37.0,362.0,0.0,0.006,0.0417,12,1,0.012,0.02,0.0,0.26,19.0,0.0083,0.003,0.031,0.029,0.0,13.5,5GG,5A,0,HR,11,7.5,517,0
1290,8550,21.56,2GB,2楷林,60.0,354.0,0.0,0.005,0.0404,9,0,0.011,0.02,0.0,0.233,16.0,0.0089,0.0033,0.035,0.033,0.0,10.0,5GG,5A,0,HR,7,-3.0,587,0
1340,7360,19.28,2GA,2楷林,83.0,334.0,0.0,0.006,0.0362,0,0,0.012,0.01,0.0,0.193,21.0,0.0091,0.0023,0.018,0.017,0.0,19.3,3GB,5A,0,HGI,2,1.7,467,0
1250,9980,24.39,2GA,2楷林,53.0,447.0,0.0,0.006,0.0561,0,2,0.02,0.02,0.0,0.77,28.0,0.0094,0.0024,0.03,0.029,0.001,10.4,5GG,5A,0,PO,5,-3.5,361,0
1270,7680,18.76,2GA,2楷林,67.0,317.0,11.6,0.004,0.0317,0,0,0.013,0.02,0.0,0.192,23.0,0.0069,0.0023,0.024,0.023,0.0,3.2,3GB,5A,1,HR,2,-3.9,405,0
1510,11520,33.67,2GA,2楷林,5.0,267.0,0.0,0.007,0.0012,0,0,0.019,0.02,0.0,0.073,14.0,0.0094,0.0035,0.03,0.029,0.002,10.4,5GG,5A,0,GA,10,-0.3,385,0
1130,9560,20.78,2GA,2楷林,56.0,277.0,9.4,0.004,0.0017,0,0,0.021,0.02,0.0,0.103,14.0,0.0103,0.0046,0.031,0.026,0.001,4.5,3GB,5A,1,EG,6,-3.7,323,0
1510,11850,34.98,3GC,2楷林,29.0,276.0,0.0,0.006,0.0021,0,0,0.011,0.02,0.0,0.093,19.0,0.01,0.0036,0.026,0.024,0.001,10.8,3GB,4C,0,GI,12,-0.7,495,0
1090,10100,21.18,2GA,2楷林,36.0,266.0,10.6,0.004,0.0022,0,0,0.016,0.02,0.0,0.073,12.0,0.0054,0.0036,0.027,0.022,0.002,0.9,3GB,5A,1,HR,7,-11.0,344,0
1130,9540,21.08,2GB,2楷林,32.0,425.0,0.0,0.005,0.1212,0,1,0.017,0.02,0.0,0.443,28.0,0.0092,0.0041,0.026,0.024,0.0,13.7,5GG,5A,0,HR,2,3.4,311,0
1190,5960,13.87,3GB,2楷林,47.0,513.0,0.0,0.005,0.1249,0,1,0.015,0.02,0.0,0.867,26.0,0.0111,0.0027,0.019,0.019,0.0,7.7,3GB,5A,0,PO,2,-3.6,634,0
1080,11370,24.01,3GC,2楷林,62.0,352.0,0.0,0.006,0.0578,0,0,0.025,0.02,0.0,0.352,30.0,0.0074,0.0025,0.033,0.03,0.0,8.5,3GB,4C,0,CR,1,-3.0,608,0
1510,11820,34.89,3GC,2楷林,2.0,252.0,0.0,0.005,0.0012,0,0,0.011,0.02,0.0,0.063,14.0,0.0044,0.0033,0.031,0.03,0.004,1.5,3GB,4C,0,GI,7,-6.6,615,0
1030,9950,20.04,2GA,2楷林,14.0,325.0,0.0,0.004,0.0337,0,1,0.015,0.02,0.0,0.181,31.0,0.0108,0.0034,0.022,0.019,0.0,7.6,3GB,5A,0,HR,6,2.5,486,0
1110,7060,15.32,2GA,2楷林,62.0,351.0,0.0,0.006,0.0567,0,0,0.021,0.02,0.0,0.342,26.0,0.0091,0.0027,0.035,0.034,0.0,11.7,5GG,5A,0,CR,3,5.2,423,0
1290,8950,22.57,2GC,2楷林,29.0,325.0,0.0,0.006,0.0362,0,0,0.011,0.01,0.0,0.197,15.0,0.0069,0.0028,0.026,0.025,0.0,3.3,5GG,4C,0,HR,1,-2.9,710,0
1300,9830,24.98,2GB,2楷林,75.0,425.0,0.0,0.006,0.1202,0,0,0.009,0.02,0.0,0.303,28.0,0.0102,0.003,0.021,0.02,0.0,8.6,3GB,5A,0,HGI,10,-4.1,612,0
1380,11840,31.94,2GA,2楷林,88.0,277.0,0.0,0.005,0.0019,0,0,0.021,0.02,0.0,0.093,21.0,0.0095,0.0041,0.024,0.024,0.001,17.5,5GG,5A,0,CR,3,5.5,276,1
1360,11380,30.26,2GA,2楷林,7.0,254.0,0.0,0.006,0.002,0,0,0.018,0.02,0.0,0.085,15.0,0.0104,0.0034,0.025,0.025,0.002,7.6,5GG,5A,0,CR,2,2.0,464,0
1140,11810,26.32,2GC,2楷林,43.0,479.0,0.0,0.006,0.1802,0,0,0.016,0.02,0.0,0.479,30.0,0.0116,0.0031,0.025,0.022,0.001,5.1,5GG,4C,0,HR,5,-8.3,621,0
1240,6750,16.36,3GB,2楷林,87.0,427.0,0.0,0.004,0.1244,0,0,0.02,0.02,0.0,0.309,26.0,0.0073,0.0026,0.017,0.016,0.0,7.1,3GB,5A,0,HGI,3,-3.2,590,0
1310,8110,20.44,2GB,2楷林,24.0,327.0,10.9,0.005,0.0446,0,0,0.022,0.02,0.0,0.182,18.0,0.009,0.0035,0.016,0.015,0.0,4.7,3GB,5A,1,HR,5,-11.6,281,1
1260,9860,24.29,3GC,2楷林,35.0,504.0,0.0,0.005,0.1573,0,0,0.015,0.02,0.0,0.799,29.0,0.008,0.0024,0.036,0.034,0.001,8.7,3GB,4C,0,HR,1,3.0,461,0
1340,10090,26.43,3GC,2楷林,69.0,339.0,0.0,0.008,0.04,0,0,0.012,0.02,0.0,0.184,18.0,0.0081,0.003,0.024,0.023,0.0,10.9,3GB,4C,0,HGI,1,1.5,400,0
1340,7350,19.25,3GC,2楷林,21.0,527.0,0.0,0.006,0.1858,0,0,0.014,0.02,0.0,0.83,31.0,0.0138,0.0028,0.024,0.023,0.001,10.3,3GB,4C,0,PO,1,1.3,334,0
990,9580,18.07,2GA,2楷林,60.0,333.0,0.0,0.005,0.0385,0,0,0.017,0.02,0.0,0.19,30.0,0.0085,0.003,0.021,0.02,0.0,14.0,3GB,5A,0,HR,5,-4.9,338,0
1380,9160,24.71,3GB,2楷林,35.0,358.0,0.0,0.005,0.0404,12,0,0.011,0.02,0.0,0.188,18.0,0.0075,0.0034,0.021,0.02,0.0,9.9,3GB,5A,0,HR,4,3.9,420,0
1570,9940,30.51,2GA,2楷林,41.0,331.0,0.0,0.004,0.0406,0,0,0.005,0.02,0.0,0.196,15.0,0.0154,0.0032,0.029,0.028,0.0,8.7,5GG,5A,0,HR,6,-3.7,597,0
1090,11400,24.29,2GC,2楷林,38.0,272.0,0.0,0.004,0.0025,0,0,0.023,0.02,0.0,0.1,16.0,0.0095,0.0029,0.032,0.028,0.001,4.4,5GG,4C,0,CR,6,-4.9,528,0
