메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
CHRYSLER,200,COMPACT,2.4,4.0,AT,휘발유,7.8,12.3,246.0
CHRYSLER,200,COMPACT,3.6,6.0,AT,휘발유,8.0,12.3,242.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,8.9,12.5,225.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,8.3,13.2,230.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,8.0,12.3,242.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.3,10.9,294.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,251.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.2,10.0,308.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,251.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,237.0
CHRYSLER,300,FULL_SIZE,6.4,8.0,AT,고급유,6.0,9.7,317.0
CHRYSLER,TOWN,MINIVAN,3.6,6.0,AT,휘발유,7.1,10.5,276.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,9.8,15.6,196.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,9.8,15.6,196.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,8.1,13.3,235.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,8.1,13.3,235.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,7.8,12.3,246.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,7.8,12.3,246.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,237.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,237.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.8,283.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,251.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,251.0
CHRYSLER,TOWN,MINIVAN,3.6,6.0,AT,휘발유,7.1,10.5,276.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,9.8,15.6,198.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,8.1,13.3,239.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,7.8,12.3,250.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,240.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,13.0,240.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.8,289.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,257.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.6,257.0
CHRYSLER,TOWN,MINIVAN,3.6,6.0,AT,휘발유,7.1,10.5,282.0
CHRYSLER,200,MID_SIZE,2.4,4.0,AT,휘발유,9.8,15.2,201.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,8.1,13.2,241.0
CHRYSLER,200,MID_SIZE,3.6,6.0,AT,휘발유,7.8,12.0,252.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.6,289.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,7.8,11.9,257.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,8.1,11.9,249.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.6,289.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,7.8,11.9,259.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,8.1,11.9,249.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.6,289.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,7.8,11.9,259.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,8.1,11.9,249.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,8.1,12.8,242.0
CHRYSLER,300,FULL_SIZE,5.7,8.0,AT,휘발유,6.8,10.6,289.0
CHRYSLER,300,FULL_SIZE,3.6,6.0,AT,휘발유,7.8,11.5,258.0
CHRYSLER,PACIFICA,MINIVAN,3.6,6.0,AT,휘발유,8.1,11.9,249.0
CHRYSLER,VOYAGER,MINIVAN,3.6,6.0,AT,휘발유,8.1,11.9,249.0
CHRYSLER,200 CONVERTIBLE FFV,COMPACT,3.6,6.0,AT,에탄올,5.88,8.93,230.0
CHRYSLER,200 SEDAN FFV,MID-SIZE,3.6,6.0,AT,에탄올,5.88,8.93,230.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.78,8.55,237.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.95,9.71,222.0
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6.0,AT,에탄올,5.08,7.52,269.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4.0,AT,에탄올,7.35,11.76,181.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6.0,AT,에탄올,6.06,9.9,218.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6.0,AT,에탄올,5.92,9.26,226.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.95,9.71,222.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.78,8.55,237.0
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6.0,AT,에탄올,5.08,7.52,269.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4.0,AT,에탄올,7.35,11.76,186.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6.0,AT,에탄올,6.06,9.9,225.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6.0,AT,에탄올,5.92,9.26,232.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.95,9.71,229.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.78,8.55,243.0
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6.0,AT,에탄올,5.08,7.52,279.0
CHRYSLER,200 FFV,MID-SIZE,2.4,4.0,AT,에탄올,7.19,11.24,192.0
CHRYSLER,200 FFV,MID-SIZE,3.6,6.0,AT,에탄올,5.95,9.62,230.0
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6.0,AT,에탄올,5.85,9.01,237.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.68,8.33,248.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.85,9.43,234.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.68,8.33,248.0
CHRYSLER,300 FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.85,9.43,234.0
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6.0,AT,에탄올,5.68,8.33,248.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.0,10.1,283.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,6.7,9.6,297.0
GMC,SAVANA,VAN ,4.3,6.0,AT,휘발유,5.8,7.9,347.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.6,7.5,366.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.4,7.2,380.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.4,7.2,380.0
GMC,SAVANA,VAN ,5.3,8.0,AT,휘발유,5.5,7.0,380.0
GMC,SAVANA,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,414.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.6,6.7,432.0
GMC,SAVANA,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,419.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,435.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.1,271.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,292.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.8,324.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.0,9.4,290.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.4,299.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.5,329.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,7.2,10.4,276.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,230.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,6.8,10.1,290.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,5.9,8.5,338.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,5.3,7.5,377.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,317.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.0,10.1,283.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,6.8,9.8,290.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.4,11.4,242.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.7,10.9,260.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.5,260.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.4,10.2,271.0
GMC,SAVANA,VAN ,4.8,8.0,AT,휘발유,4.8,7.0,414.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,432.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,432.0
GMC,SAVANA,VAN ,4.8,8.0,AT,휘발유,4.7,7.0,416.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.6,437.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.6,437.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.1,274.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,292.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.2,8.8,322.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,288.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,299.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.6,327.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,209.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,7.0,10.5,278.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,230.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,6.8,10.1,290.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.7,9.9,292.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,299.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.2,8.8,322.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.3,9.0,317.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.7,9.9,292.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,306.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.0,8.5,334.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,8.5,329.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,6.3,9.4,315.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,6.2,9.3,323.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.4,11.2,247.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,13.0,252.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.7,10.9,265.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.4,265.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,12.2,277.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.4,10.1,279.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,441.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.3,6.3,465.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.6,298.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.2,8.8,327.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.4,10.0,280.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.6,298.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.1,8.6,332.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.0,9.3,296.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,306.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,304.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,214.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,7.0,10.5,285.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.5,13.7,214.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,8.7,12.2,235.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,6.7,9.9,300.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.3,9.0,323.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,304.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,8.5,334.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,9.1,10.9,239.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.7,10.8,265.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,8.9,10.6,243.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.5,10.5,271.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,252.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,12.7,255.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.4,263.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,11.9,280.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.6,6.8,438.0
GMC,SAVANA,VAN ,6.0,8.0,AT,휘발유,4.5,6.7,445.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,297.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.6,9.3,309.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.9,323.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.0,279.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.7,327.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.5,330.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,294.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,303.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.1,13.3,221.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,9.1,13.3,221.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,7.1,10.3,285.0
GMC,TERRAIN,SUV ,2.4,4.0,AT,휘발유,8.7,12.0,237.0
GMC,TERRAIN,SUV ,3.6,6.0,AT,휘발유,6.7,9.6,304.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.3,8.5,330.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.3,312.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,8.5,333.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,9.1,10.9,239.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.6,10.6,268.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,8.9,10.6,243.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.4,10.5,275.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,253.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,9.3,12.5,257.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.2,266.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.3,12.0,279.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.0,288.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.5,10.0,278.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.8,9.7,298.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.2,307.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.9,323.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.5,10.0,278.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,7.1,9.4,294.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.7,9.3,307.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,8.6,324.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.3,8.5,331.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.9,8.9,304.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.9,12.7,201.0
GMC,TERRAIN,SUV ,1.6,4.0,AT,경유,11.8,16.7,198.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.4,12.0,210.0
GMC,TERRAIN,SUV ,1.6,4.0,AT,경유,11.8,16.4,198.0
GMC,TERRAIN,SUV ,2.0,4.0,AT,고급유,8.9,11.1,239.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.3,310.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,9.3,325.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.6,9.6,305.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.2,313.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.5,9.2,312.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,5.8,8.8,340.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,9.0,10.9,237.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.6,10.6,268.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,8.8,10.6,248.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.4,10.5,275.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,253.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.5,12.7,270.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.5,10.4,274.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,7.9,10.2,267.0
GMC,CANYON,PICKUP TRUCK ,2.8,4.0,AT,경유,8.2,11.9,283.0
GMC,CANYON,PICKUP TRUCK ,3.6,6.0,AT,휘발유,7.1,10.1,286.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,8.4,9.7,261.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.6,8.7,317.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,326.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,8.4,329.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,7.0,9.6,294.0
GMC,SIERRA,PICKUP TRUCK ,2.7,4.0,AT,휘발유,7.9,9.2,277.0
GMC,SIERRA,PICKUP TRUCK ,4.3,6.0,AT,휘발유,6.3,8.4,329.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.5,330.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.0,339.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.5,8.9,316.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.5,8.5,320.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.5,8.4,326.0
GMC,SIERRA,PICKUP TRUCK ,6.2,8.0,AT,고급유,6.4,8.1,332.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.4,9.2,317.0
GMC,SIERRA,PICKUP TRUCK ,5.3,8.0,AT,휘발유,6.3,8.8,325.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.9,12.7,201.0
GMC,TERRAIN,SUV ,1.6,4.0,AT,경유,11.8,16.7,199.0
GMC,TERRAIN,SUV ,1.5,4.0,AT,휘발유,10.4,12.0,210.0
GMC,TERRAIN,SUV ,1.6,4.0,AT,경유,11.8,16.4,199.0
GMC,TERRAIN,SUV ,2.0,4.0,AT,고급유,8.9,11.1,239.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,321.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.3,9.0,321.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,6.1,9.3,325.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.4,9.5,314.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,336.0
GMC,YUKON,SUV ,5.3,8.0,AT,휘발유,6.0,8.8,336.0
GMC,YUKON,SUV ,6.2,8.0,AT,고급유,5.8,8.8,340.0
GMC,ACADIA,SUV ,2.0,4.0,AT,휘발유,9.1,12.0,225.0
GMC,ACADIA,SUV ,2.5,4.0,AT,휘발유,8.8,11.2,238.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.9,11.4,257.0
GMC,ACADIA,SUV ,2.0,4.0,AT,휘발유,8.8,11.5,232.0
GMC,ACADIA,SUV ,3.6,6.0,AT,휘발유,7.6,10.6,269.0
GMC,CANYON,PICKUP TRUCK ,2.5,4.0,AT,휘발유,8.3,10.9,252.0
